"Transmitter Name","Transmitter ID"
"Satellite/SA0201/Sensor/L/Transmitter/BL",0

"Receiver Name","Receiver ID"
"Satellite/SA0101/Sensor/L/Receiver/RL",0

"Time (UTCG)","Link To ID","Xmtr Power (dBW)","Xmtr Gain (dB)","EIRP (dBW)","Xmtr Azimuth - Phi (deg)","Xmtr Elevation - Theta (deg)","Range (km)","Rcvr Azimuth - Phi (deg)","Rcvr Elevation - Theta (deg)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Carrier Power at Rcvr Input (dBW)","Flux Density (dBW/m^2)","Rcvr Gain (dB)","Free Space Loss (dB)","Atmos Loss (dB)","Rain Loss (dB)","CloudsFog Losss (dB)","TropoScintill Loss (dB)","Prop Loss (dB)","Train (K)","Tatmos (K)","TcloudsFog (K)","TtropoScintill (K)","Tsun (K)","Tearth (K)","Tcosmic (K)","Tother (K)","Tantenna (K)","Tequiv (K)","g/T (dB/K)","C/No (dB*Hz)","C/(No+Io) (dB*Hz)","Bandwidth (MHz)","Bandwidth Overlap (units)","Pol. Rel. Angle (deg)","Polarization Effic (dB)","C/N (dB)","C/(N+I) (dB)","Eb/No (dB)","Eb/(No+Io) (dB)","BER","BER+I","C/I (dB)","DeltaT/T (dB)","Pwr Flux Density (dBW/m^2)"
27 Mar 2026 05:38:00.000,0,16.990,41.8926,58.882,73.930,0.001,4060.8391,74.637,0.001,40.000,-137.779,-101.907,-84.2821,35.8720,196.6613,0.0000,0.0000,0.0000,0.0000,196.6613,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2480,102.0682,102.0682,50.0000,1.0000,0.000,0.0000,25.0785,25.0785,22.0682,22.0682,6.3321e-13,6.3321e-13,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 05:39:00.000,0,16.990,41.8926,58.882,73.462,0.001,4049.2571,74.997,0.001,40.000,-137.754,-101.882,-84.2573,35.8720,196.6365,0.0000,0.0000,0.0000,0.0000,196.6365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2480,102.0930,102.0930,50.0000,1.0000,0.000,0.0000,25.1033,25.1033,22.0930,22.0930,5.4873e-13,5.4873e-13,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 05:40:00.000,0,16.990,41.8926,58.882,72.951,0.001,4029.2486,75.318,0.001,40.000,-137.711,-101.839,-84.2143,35.8720,196.5935,0.0000,0.0000,0.0000,0.0000,196.5935,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2480,102.1360,102.1360,50.0000,1.0000,0.000,0.0000,25.1463,25.1463,22.1360,22.1360,4.2726e-13,4.2726e-13,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 05:41:00.000,0,16.990,41.8926,58.882,72.393,0.001,4001.0198,75.597,0.001,40.000,-137.650,-101.778,-84.1532,35.8720,196.5324,0.0000,0.0000,0.0000,0.0000,196.5324,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2480,102.1971,102.1971,50.0000,1.0000,0.000,0.0000,25.2074,25.2074,22.1971,22.1971,2.9828e-13,2.9828e-13,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 05:42:00.000,0,16.990,41.8926,58.882,71.785,0.001,3964.8656,75.833,0.001,40.000,-137.571,-101.699,-84.0744,35.8720,196.4536,0.0000,0.0000,0.0000,0.0000,196.4536,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2480,102.2759,102.2759,50.0000,1.0000,0.000,0.0000,25.2862,25.2862,22.2759,22.2759,1.8618e-13,1.8618e-13,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 05:43:00.000,0,16.990,41.8926,58.882,71.117,0.001,3921.1711,76.023,0.001,40.000,-137.475,-101.603,-83.9781,35.8720,196.3573,0.0000,0.0000,0.0000,0.0000,196.3573,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2481,102.3722,102.3722,50.0000,1.0000,0.000,0.0000,25.3825,25.3825,22.3722,22.3722,1.0352e-13,1.0352e-13,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 05:44:00.000,0,16.990,41.8926,58.882,70.378,0.001,3870.4135,76.163,0.001,40.000,-137.362,-101.490,-83.8649,35.8720,196.2441,0.0000,0.0000,0.0000,0.0000,196.2441,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2481,102.4854,102.4854,50.0000,1.0000,0.000,0.0000,25.4957,25.4957,22.4854,22.4854,5.1068e-14,5.1068e-14,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 05:45:00.000,0,16.990,41.8926,58.882,69.555,0.001,3813.1645,76.251,0.001,40.000,-137.232,-101.360,-83.7355,35.8720,196.1147,0.0000,0.0000,0.0000,0.0000,196.1147,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2481,102.6148,102.6148,50.0000,1.0000,0.000,0.0000,25.6251,25.6251,22.6148,22.6148,2.2253e-14,2.2253e-14,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 05:46:00.000,0,16.990,41.8926,58.882,68.627,0.001,3750.0918,76.281,0.001,40.000,-137.088,-101.215,-83.5906,35.8720,195.9698,0.0000,0.0000,0.0000,0.0000,195.9698,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2481,102.7597,102.7597,50.0000,1.0000,0.000,0.0000,25.7700,25.7700,22.7597,22.7597,8.5284e-15,8.5284e-15,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 05:47:00.000,0,16.990,41.8926,58.882,67.566,0.001,3681.9626,76.246,0.001,40.000,-136.928,-101.056,-83.4314,35.8720,195.8106,0.0000,0.0000,0.0000,0.0000,195.8106,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2481,102.9189,102.9189,50.0000,1.0000,0.000,0.0000,25.9292,25.9292,22.9189,22.9189,2.8639e-15,2.8639e-15,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 05:48:00.000,0,16.990,41.8926,58.882,66.333,0.001,3609.6448,76.140,0.001,40.000,-136.756,-100.884,-83.2591,35.8720,195.6383,0.0000,0.0000,0.0000,0.0000,195.6383,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2481,103.0912,103.0912,50.0000,1.0000,0.000,0.0000,26.1015,26.1015,23.0912,23.0912,8.4056e-16,8.4056e-16,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 05:49:00.000,0,16.990,41.8926,58.882,64.877,0.001,3534.1093,75.953,0.001,40.000,-136.572,-100.700,-83.0754,35.8720,195.4546,0.0000,0.0000,0.0000,0.0000,195.4546,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2481,103.2749,103.2749,50.0000,1.0000,0.000,0.0000,26.2852,26.2852,23.2749,23.2749,2.1558e-16,2.1558e-16,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 05:50:00.000,0,16.990,41.8926,58.882,63.122,0.001,3456.4300,75.671,0.001,40.000,-136.379,-100.507,-82.8823,35.8720,195.2615,0.0000,0.0000,0.0000,0.0000,195.2615,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2481,103.4680,103.4680,50.0000,1.0000,0.000,0.0000,26.4783,26.4783,23.4680,23.4680,4.8463e-17,4.8463e-17,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 05:51:00.000,0,16.990,41.8926,58.882,60.961,0.001,3377.7820,75.280,0.001,40.000,-136.179,-100.307,-82.6824,35.8720,195.0616,0.0000,0.0000,0.0000,0.0000,195.0616,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2481,103.6679,103.6679,50.0000,1.0000,0.000,0.0000,26.6782,26.6782,23.6679,23.6679,9.6271e-18,9.6271e-18,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 05:52:00.000,0,16.990,41.8926,58.882,58.238,0.001,3299.4370,74.758,0.001,40.000,-135.975,-100.103,-82.4786,35.8720,194.8578,0.0000,0.0000,0.0000,0.0000,194.8578,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2481,103.8717,103.8717,50.0000,1.0000,0.000,0.0000,26.8820,26.8820,23.8717,23.8717,1.7149e-18,1.7149e-18,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 05:53:00.000,0,16.990,41.8926,58.882,54.717,0.001,3222.7530,74.076,0.001,40.000,-135.771,-99.899,-82.2743,35.8720,194.6535,0.0000,0.0000,0.0000,0.0000,194.6535,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2481,104.0760,104.0760,50.0000,1.0000,0.000,0.0000,27.0863,27.0863,24.0760,24.0760,2.8042e-19,2.8042e-19,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 05:54:00.000,0,16.990,41.8926,58.882,50.043,0.000,3149.1585,73.195,0.001,40.000,-135.571,-99.699,-82.0737,35.8720,194.4529,0.0000,0.0000,0.0000,0.0000,194.4529,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2481,104.2766,104.2766,50.0000,1.0000,0.000,0.0000,27.2869,27.2869,24.2766,24.2766,4.3535e-20,4.3535e-20,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 05:55:00.000,0,16.990,41.8926,58.882,43.676,0.000,3080.1283,72.062,0.001,40.000,-135.378,-99.506,-81.8812,35.8720,194.2604,0.0000,0.0000,0.0000,0.0000,194.2604,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2481,104.4691,104.4691,50.0000,1.0000,0.000,0.0000,27.4794,27.4794,24.4691,24.4691,6.7170e-21,6.7170e-21,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 05:56:00.000,0,16.990,41.8926,58.882,34.846,0.000,3017.1487,70.599,0.001,40.000,-135.199,-99.327,-81.7017,35.8720,194.0809,0.0000,0.0000,0.0000,0.0000,194.0809,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2481,104.6486,104.6486,50.0000,1.0000,0.000,0.0000,27.6589,27.6589,24.6486,24.6486,1.0912e-21,1.0912e-21,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 05:57:00.000,0,16.990,41.8926,58.882,22.669,0.000,2961.6731,68.699,0.001,40.000,-135.037,-99.165,-81.5405,35.8720,193.9197,0.0000,0.0000,0.0000,0.0000,193.9197,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2481,104.8098,104.8098,50.0000,1.0000,0.000,0.0000,27.8201,27.8201,24.8098,24.8098,1.9993e-22,1.9993e-22,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 05:58:00.000,0,16.990,41.8926,58.882,6.850,0.000,2915.0664,66.201,0.001,40.000,-134.900,-99.028,-81.4028,35.8720,193.7820,0.0000,0.0000,0.0000,0.0000,193.7820,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2480,104.9475,104.9475,50.0000,1.0000,0.000,0.0000,27.9578,27.9578,24.9475,24.9475,4.4578e-23,4.4578e-23,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 05:59:00.000,0,16.990,41.8926,58.882,349.002,0.000,2878.5427,62.866,0.001,40.000,-134.790,-98.918,-81.2932,35.8720,193.6724,0.0000,0.0000,0.0000,0.0000,193.6724,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2480,105.0571,105.0571,50.0000,1.0000,0.000,0.0000,28.0674,28.0674,25.0571,25.0571,1.3069e-23,1.3069e-23,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 06:00:00.000,0,16.990,41.8926,58.882,332.411,0.000,2853.0996,58.332,0.001,40.000,-134.713,-98.841,-81.2161,35.8720,193.5953,0.0000,0.0000,0.0000,0.0000,193.5953,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2480,105.1342,105.1342,50.0000,1.0000,0.000,0.0000,28.1445,28.1445,25.1342,25.1342,5.4072e-24,5.4072e-24,3000.0000,-9999.9900,-9999.9900

